BlockNumber,StreetName,helper,State,City,Street_Address,Full_St_Address
100.0,"5TH ST SE, 302",keep,Virginia,Charlottesville,100 5TH ST SE,"100 5TH ST SE, CHARLOTTESVILLE, VA"
1100.0,PAGE ST,keep,Virginia,Charlottesville,1100 PAGE ST,"1100 PAGE ST, CHARLOTTESVILLE, VA"
200.0,10TH ST NW,keep,Virginia,Charlottesville,200 10TH ST NW,"200 10TH ST NW, CHARLOTTESVILLE, VA"
500.0,"BAINBRIDGE ST, 101",keep,Virginia,Charlottesville,500 BAINBRIDGE ST,"500 BAINBRIDGE ST, CHARLOTTESVILLE, VA"
800.0,"W MAIN ST, 237 B",keep,Virginia,Charlottesville,800 W MAIN ST,"800 W MAIN ST, CHARLOTTESVILLE, VA"
nan,CAMELLIA DR / SHASTA CT,drop,Virginia,Charlottesville,CAMELLIA DR / SHASTA CT,"CAMELLIA DR / SHASTA CT, CHARLOTTESVILLE, VA"
100.0,HARRIS RD,keep,Virginia,Charlottesville,100 HARRIS RD,"100 HARRIS RD, CHARLOTTESVILLE, VA"
1000.0,"PRESTON AVE, C",keep,Virginia,Charlottesville,1000 PRESTON AVE,"1000 PRESTON AVE, CHARLOTTESVILLE, VA"
100.0,"RIDGE ST, 217",keep,Virginia,Charlottesville,100 RIDGE ST,"100 RIDGE ST, CHARLOTTESVILLE, VA"
nan,EMMET ST N @ ANGUS RD,intersection,Virginia,Charlottesville,EMMET ST N @ ANGUS RD,"EMMET ST N @ ANGUS RD, CHARLOTTESVILLE, VA"
2300.0,"FONTAINE AVE, A",keep,Virginia,Charlottesville,2300 FONTAINE AVE,"2300 FONTAINE AVE, CHARLOTTESVILLE, VA"
1200.0,"CEDARS CT, 201",keep,Virginia,Charlottesville,1200 CEDARS CT,"1200 CEDARS CT, CHARLOTTESVILLE, VA"
400.0,ALLEN DR,keep,Virginia,Charlottesville,400 ALLEN DR,"400 ALLEN DR, CHARLOTTESVILLE, VA"
700.0,ROCKLAND AVE,keep,Virginia,Charlottesville,700 ROCKLAND AVE,"700 ROCKLAND AVE, CHARLOTTESVILLE, VA"
1600.0,JEFFERSON PARK AVE,keep,Virginia,Charlottesville,1600 JEFFERSON PARK AVE,"1600 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
1400.0,EMMET ST N,keep,Virginia,Charlottesville,1400 EMMET ST N,"1400 EMMET ST N, CHARLOTTESVILLE, VA"
800.0,GILLESPIE AVE,keep,Virginia,Charlottesville,800 GILLESPIE AVE,"800 GILLESPIE AVE, CHARLOTTESVILLE, VA"
200.0,"W WATER ST, 705",keep,Virginia,Charlottesville,200 W WATER ST,"200 W WATER ST, CHARLOTTESVILLE, VA"
300.0,2ND ST NW,keep,Virginia,Charlottesville,300 2ND ST NW,"300 2ND ST NW, CHARLOTTESVILLE, VA"
900.0,RIDGE ST,keep,Virginia,Charlottesville,900 RIDGE ST,"900 RIDGE ST, CHARLOTTESVILLE, VA"
300.0,"15TH ST NW, 237",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
1400.0,HAZEL ST,keep,Virginia,Charlottesville,1400 HAZEL ST,"1400 HAZEL ST, CHARLOTTESVILLE, VA"
nan,6TH ST SE / MONTICELLO AVE,drop,Virginia,Charlottesville,6TH ST SE / MONTICELLO AVE,"6TH ST SE / MONTICELLO AVE, CHARLOTTESVILLE, VA"
800.0,STONEHENGE AVE,keep,Virginia,Charlottesville,800 STONEHENGE AVE,"800 STONEHENGE AVE, CHARLOTTESVILLE, VA"
100.0,MAURY AVE,keep,Virginia,Charlottesville,100 MAURY AVE,"100 MAURY AVE, CHARLOTTESVILLE, VA"
100.0,FIRST ST N ST,keep,Virginia,Charlottesville,100 FIRST ST N ST,"100 FIRST ST N ST, CHARLOTTESVILLE, VA"
nan,HINTON AVE / MONTICELLO RD,drop,Virginia,Charlottesville,HINTON AVE / MONTICELLO RD,"HINTON AVE / MONTICELLO RD, CHARLOTTESVILLE, VA"
nan,BARRACKS RD / BLUE RIDGE RD,drop,Virginia,Charlottesville,BARRACKS RD / BLUE RIDGE RD,"BARRACKS RD / BLUE RIDGE RD, CHARLOTTESVILLE, VA"
100.0,"W MAIN ST, 200",keep,Virginia,Charlottesville,100 W MAIN ST,"100 W MAIN ST, CHARLOTTESVILLE, VA"
1200.0,KENWOOD LN,keep,Virginia,Charlottesville,1200 KENWOOD LN,"1200 KENWOOD LN, CHARLOTTESVILLE, VA"
1300.0,RUGBY RD,keep,Virginia,Charlottesville,1300 RUGBY RD,"1300 RUGBY RD, CHARLOTTESVILLE, VA"
400.0,"13TH ST NW, Apt 3E",keep,Virginia,Charlottesville,400 13TH ST NW,"400 13TH ST NW, CHARLOTTESVILLE, VA"
2400.0,"ARLINGTON BLVD, 5",keep,Virginia,Charlottesville,2400 ARLINGTON BLVD,"2400 ARLINGTON BLVD, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 71",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
2400.0,ARLINGTON BLVD,keep,Virginia,Charlottesville,2400 ARLINGTON BLVD,"2400 ARLINGTON BLVD, CHARLOTTESVILLE, VA"
400.0,"GARRETT ST, 303",keep,Virginia,Charlottesville,400 GARRETT ST,"400 GARRETT ST, CHARLOTTESVILLE, VA"
2000.0,"HOLIDAY DR, 363",keep,Virginia,Charlottesville,2000 HOLIDAY DR,"2000 HOLIDAY DR, CHARLOTTESVILLE, VA"
900.0,ROUGEMONT AVE,keep,Virginia,Charlottesville,900 ROUGEMONT AVE,"900 ROUGEMONT AVE, CHARLOTTESVILLE, VA"
nan,E HIGH ST / 8TH ST NE,drop,Virginia,Charlottesville,E HIGH ST / 8TH ST NE,"E HIGH ST / 8TH ST NE, CHARLOTTESVILLE, VA"
300.0,4TH ST NW,keep,Virginia,Charlottesville,300 4TH ST NW,"300 4TH ST NW, CHARLOTTESVILLE, VA"
2400.0,"ARLINGTON BLVD, 63",keep,Virginia,Charlottesville,2400 ARLINGTON BLVD,"2400 ARLINGTON BLVD, CHARLOTTESVILLE, VA"
700.0,FRANKLIN ST,keep,Virginia,Charlottesville,700 FRANKLIN ST,"700 FRANKLIN ST, CHARLOTTESVILLE, VA"
100.0,MARION CT,keep,Virginia,Charlottesville,100 MARION CT,"100 MARION CT, CHARLOTTESVILLE, VA"
800.0,CHARLTON AVE,keep,Virginia,Charlottesville,800 CHARLTON AVE,"800 CHARLTON AVE, CHARLOTTESVILLE, VA"
2000.0,"HOLIDAY DR, 366",keep,Virginia,Charlottesville,2000 HOLIDAY DR,"2000 HOLIDAY DR, CHARLOTTESVILLE, VA"
nan,UNIVERSITY CIR,drop,Virginia,Charlottesville,UNIVERSITY CIR,"UNIVERSITY CIR, CHARLOTTESVILLE, VA"
1000.0,"CHERRY AVE, A1",keep,Virginia,Charlottesville,1000 CHERRY AVE,"1000 CHERRY AVE, CHARLOTTESVILLE, VA"
300.0,"AZALEA DR, B",keep,Virginia,Charlottesville,300 AZALEA DR,"300 AZALEA DR, CHARLOTTESVILLE, VA"
800.0,"W MAIN ST, 627",keep,Virginia,Charlottesville,800 W MAIN ST,"800 W MAIN ST, CHARLOTTESVILLE, VA"
900.0,W MAIN ST,keep,Virginia,Charlottesville,900 W MAIN ST,"900 W MAIN ST, CHARLOTTESVILLE, VA"
nan,EMMET ST S / IVY RD,drop,Virginia,Charlottesville,EMMET ST S / IVY RD,"EMMET ST S / IVY RD, CHARLOTTESVILLE, VA"
700.0,"PROSPECT AVE, J",keep,Virginia,Charlottesville,700 PROSPECT AVE,"700 PROSPECT AVE, CHARLOTTESVILLE, VA"
nan,PRESTON AVE @ CABELL AVE,intersection,Virginia,Charlottesville,PRESTON AVE @ CABELL AVE,"PRESTON AVE @ CABELL AVE, CHARLOTTESVILLE, VA"
400.0,"GARRETT ST, 116",keep,Virginia,Charlottesville,400 GARRETT ST,"400 GARRETT ST, CHARLOTTESVILLE, VA"
1300.0,"CARLTON AVE AVE, 107",keep,Virginia,Charlottesville,1300 CARLTON AVE AVE,"1300 CARLTON AVE AVE, CHARLOTTESVILLE, VA"
2300.0,"FONTAINE AVE, B",keep,Virginia,Charlottesville,2300 FONTAINE AVE,"2300 FONTAINE AVE, CHARLOTTESVILLE, VA"
100.0,OLD LYNCHBURG RD,keep,Virginia,Charlottesville,100 OLD LYNCHBURG RD,"100 OLD LYNCHBURG RD, CHARLOTTESVILLE, VA"
nan,W MAIN ST / 10TH ST NW,drop,Virginia,Charlottesville,W MAIN ST / 10TH ST NW,"W MAIN ST / 10TH ST NW, CHARLOTTESVILLE, VA"
700.0,"6TH ST SE, E",keep,Virginia,Charlottesville,700 6TH ST SE,"700 6TH ST SE, CHARLOTTESVILLE, VA"
nan,PRESTON AVE / 9TH ST NW,drop,Virginia,Charlottesville,PRESTON AVE / 9TH ST NW,"PRESTON AVE / 9TH ST NW, CHARLOTTESVILLE, VA"
nan,HILLSDALE DR / HYDRAULIC RD,drop,Virginia,Charlottesville,HILLSDALE DR / HYDRAULIC RD,"HILLSDALE DR / HYDRAULIC RD, CHARLOTTESVILLE, VA"
1300.0,POPLAR ST,keep,Virginia,Charlottesville,1300 POPLAR ST,"1300 POPLAR ST, CHARLOTTESVILLE, VA"
2200.0,"ANGUS RD, 23",keep,Virginia,Charlottesville,2200 ANGUS RD,"2200 ANGUS RD, CHARLOTTESVILLE, VA"
nan,E MAIN ST / 2ND ST NE,drop,Virginia,Charlottesville,E MAIN ST / 2ND ST NE,"E MAIN ST / 2ND ST NE, CHARLOTTESVILLE, VA"
nan,VINE ST,drop,Virginia,Charlottesville,VINE ST,"VINE ST, CHARLOTTESVILLE, VA"
1300.0,GORDON AVE,keep,Virginia,Charlottesville,1300 GORDON AVE,"1300 GORDON AVE, CHARLOTTESVILLE, VA"
100.0,OAK ST,keep,Virginia,Charlottesville,100 OAK ST,"100 OAK ST, CHARLOTTESVILLE, VA"
1400.0,E HIGH ST,keep,Virginia,Charlottesville,1400 E HIGH ST,"1400 E HIGH ST, CHARLOTTESVILLE, VA"
200.0,BYPASS W,keep,Virginia,Charlottesville,200 BYPASS W,"200 BYPASS W, CHARLOTTESVILLE, VA"
800.0,FRANKLIN ST,keep,Virginia,Charlottesville,800 FRANKLIN ST,"800 FRANKLIN ST, CHARLOTTESVILLE, VA"
800.0,ROSE HILL DR,keep,Virginia,Charlottesville,800 ROSE HILL DR,"800 ROSE HILL DR, CHARLOTTESVILLE, VA"
900.0,SEMINOLE,keep,Virginia,Charlottesville,900 SEMINOLE,"900 SEMINOLE, CHARLOTTESVILLE, VA"
1200.0,"BELLEVIEW AVE, A",keep,Virginia,Charlottesville,1200 BELLEVIEW AVE,"1200 BELLEVIEW AVE, CHARLOTTESVILLE, VA"
1000.0,"LINDEN AVE, 302",keep,Virginia,Charlottesville,1000 LINDEN AVE,"1000 LINDEN AVE, CHARLOTTESVILLE, VA"
500.0,"DRUID AVE, B",keep,Virginia,Charlottesville,500 DRUID AVE,"500 DRUID AVE, CHARLOTTESVILLE, VA"
2000.0,"CITY WALK WAY, 207",keep,Virginia,Charlottesville,2000 CITY WALK WAY,"2000 CITY WALK WAY, CHARLOTTESVILLE, VA"
100.0,"5TH ST SE, 4E",keep,Virginia,Charlottesville,100 5TH ST SE,"100 5TH ST SE, CHARLOTTESVILLE, VA"
400.0,"GARRETT ST, 222",keep,Virginia,Charlottesville,400 GARRETT ST,"400 GARRETT ST, CHARLOTTESVILLE, VA"
100.0,"WITTON CT, 208",keep,Virginia,Charlottesville,100 WITTON CT,"100 WITTON CT, CHARLOTTESVILLE, VA"
400.0,"11TH ST NE, C22",keep,Virginia,Charlottesville,400 11TH ST NE,"400 11TH ST NE, CHARLOTTESVILLE, VA"
100.0,"RIDGE ST, 410",keep,Virginia,Charlottesville,100 RIDGE ST,"100 RIDGE ST, CHARLOTTESVILLE, VA"
3800.0,-78.50028071,keep,Virginia,Charlottesville,3800 -78.5002807080000000,"3800 -78.5002807080000000, CHARLOTTESVILLE, VA"
400.0,4TH ST NE,keep,Virginia,Charlottesville,400 4TH ST NE,"400 4TH ST NE, CHARLOTTESVILLE, VA"
nan,E WATER ST / 1ST ST S,drop,Virginia,Charlottesville,E WATER ST / 1ST ST S,"E WATER ST / 1ST ST S, CHARLOTTESVILLE, VA"
600.0,"7 1/2 ST SW, B",keep,Virginia,Charlottesville,600 7 1/2 ST SW,"600 7 1/2 ST SW, CHARLOTTESVILLE, VA"
1400.0,RUGBY RD,keep,Virginia,Charlottesville,1400 RUGBY RD,"1400 RUGBY RD, CHARLOTTESVILLE, VA"
100.0,WESTWOOD CIR,keep,Virginia,Charlottesville,100 WESTWOOD CIR,"100 WESTWOOD CIR, CHARLOTTESVILLE, VA"
100.0,OAKHURST CIR,keep,Virginia,Charlottesville,100 OAKHURST CIR,"100 OAKHURST CIR, CHARLOTTESVILLE, VA"
nan,CHERRY AVE / 9TH ST SW,drop,Virginia,Charlottesville,CHERRY AVE / 9TH ST SW,"CHERRY AVE / 9TH ST SW, CHARLOTTESVILLE, VA"
900.0,ROCKLAND AVE,keep,Virginia,Charlottesville,900 ROCKLAND AVE,"900 ROCKLAND AVE, CHARLOTTESVILLE, VA"
1000.0,"1ST ST S, 105",keep,Virginia,Charlottesville,1000 1ST ST S,"1000 1ST ST S, CHARLOTTESVILLE, VA"
2300.0,SHELBY DR,keep,Virginia,Charlottesville,2300 SHELBY DR,"2300 SHELBY DR, CHARLOTTESVILLE, VA"
300.0,PARK ST,keep,Virginia,Charlottesville,300 PARK ST,"300 PARK ST, CHARLOTTESVILLE, VA"
400.0,"4TH ST NW, 208",keep,Virginia,Charlottesville,400 4TH ST NW,"400 4TH ST NW, CHARLOTTESVILLE, VA"
2600.0,JEFFERSON PARK CIR,keep,Virginia,Charlottesville,2600 JEFFERSON PARK CIR,"2600 JEFFERSON PARK CIR, CHARLOTTESVILLE, VA"
100.0,MAYWOOD LN,keep,Virginia,Charlottesville,100 MAYWOOD LN,"100 MAYWOOD LN, CHARLOTTESVILLE, VA"
300.0,RIDGE ST,keep,Virginia,Charlottesville,300 RIDGE ST,"300 RIDGE ST, CHARLOTTESVILLE, VA"
1000.0,"W MAIN ST, 2",keep,Virginia,Charlottesville,1000 W MAIN ST,"1000 W MAIN ST, CHARLOTTESVILLE, VA"
400.0,"11TH ST NE, C13",keep,Virginia,Charlottesville,400 11TH ST NE,"400 11TH ST NE, CHARLOTTESVILLE, VA"
400.0,"VALLEY RD, A",keep,Virginia,Charlottesville,400 VALLEY RD,"400 VALLEY RD, CHARLOTTESVILLE, VA"
1300.0,CHESAPEAKE ST,keep,Virginia,Charlottesville,1300 CHESAPEAKE ST,"1300 CHESAPEAKE ST, CHARLOTTESVILLE, VA"
2000.0,"MORTON DR, 239",keep,Virginia,Charlottesville,2000 MORTON DR,"2000 MORTON DR, CHARLOTTESVILLE, VA"
200.0,BYPASS E @ HYDRAULIC RD,intersection,Virginia,Charlottesville,200 BYPASS E @ HYDRAULIC RD,"200 BYPASS E @ HYDRAULIC RD, CHARLOTTESVILLE, VA"
1700.0,"GORDON AVE, 101",keep,Virginia,Charlottesville,1700 GORDON AVE,"1700 GORDON AVE, CHARLOTTESVILLE, VA"
100.0,ALTO PL,keep,Virginia,Charlottesville,100 ALTO PL,"100 ALTO PL, CHARLOTTESVILLE, VA"
100.0,"LONGWOOD DR, B",keep,Virginia,Charlottesville,100 LONGWOOD DR,"100 LONGWOOD DR, CHARLOTTESVILLE, VA"
500.0,DRUID AVE,keep,Virginia,Charlottesville,500 DRUID AVE,"500 DRUID AVE, CHARLOTTESVILLE, VA"
1200.0,"CEDARS CT, 405A",keep,Virginia,Charlottesville,1200 CEDARS CT,"1200 CEDARS CT, CHARLOTTESVILLE, VA"
2000.0,"HOLIDAY DR, 217",keep,Virginia,Charlottesville,2000 HOLIDAY DR,"2000 HOLIDAY DR, CHARLOTTESVILLE, VA"
500.0,STEWART ST,keep,Virginia,Charlottesville,500 STEWART ST,"500 STEWART ST, CHARLOTTESVILLE, VA"
600.0,WATSON AVE,keep,Virginia,Charlottesville,600 WATSON AVE,"600 WATSON AVE, CHARLOTTESVILLE, VA"
800.0,5TH ST SW,keep,Virginia,Charlottesville,800 5TH ST SW,"800 5TH ST SW, CHARLOTTESVILLE, VA"
2600.0,WILLARD DR,keep,Virginia,Charlottesville,2600 WILLARD DR,"2600 WILLARD DR, CHARLOTTESVILLE, VA"
nan,WERTLAND ST / 14TH ST NW,drop,Virginia,Charlottesville,WERTLAND ST / 14TH ST NW,"WERTLAND ST / 14TH ST NW, CHARLOTTESVILLE, VA"
100.0,MELBOURNE PARK CIR,keep,Virginia,Charlottesville,100 MELBOURNE PARK CIR,"100 MELBOURNE PARK CIR, CHARLOTTESVILLE, VA"
400.0,9TH ST NW,keep,Virginia,Charlottesville,400 9TH ST NW,"400 9TH ST NW, CHARLOTTESVILLE, VA"
400.0,"CHERRY AVE, 228",keep,Virginia,Charlottesville,400 CHERRY AVE,"400 CHERRY AVE, CHARLOTTESVILLE, VA"
1700.0,E MARKET ST,keep,Virginia,Charlottesville,1700 E MARKET ST,"1700 E MARKET ST, CHARLOTTESVILLE, VA"
nan,DELETED ADDRESS -193206,drop,Virginia,Charlottesville,DELETED ADDRESS -193206,"DELETED ADDRESS -193206, CHARLOTTESVILLE, VA"
nan,MICHIE DR / HYDRAULIC RD,drop,Virginia,Charlottesville,MICHIE DR / HYDRAULIC RD,"MICHIE DR / HYDRAULIC RD, CHARLOTTESVILLE, VA"
800.0,PAGE ST,keep,Virginia,Charlottesville,800 PAGE ST,"800 PAGE ST, CHARLOTTESVILLE, VA"
nan,1ST ST S / GARRETT ST,drop,Virginia,Charlottesville,1ST ST S / GARRETT ST,"1ST ST S / GARRETT ST, CHARLOTTESVILLE, VA"
1400.0,VINE ST,keep,Virginia,Charlottesville,1400 VINE ST,"1400 VINE ST, CHARLOTTESVILLE, VA"
1500.0,"CARLTON AVE, 29",keep,Virginia,Charlottesville,1500 CARLTON AVE,"1500 CARLTON AVE, CHARLOTTESVILLE, VA"
600.0,250 BYPASS,keep,Virginia,Charlottesville,600 250 BYPASS,"600 250 BYPASS, CHARLOTTESVILLE, VA"
1600.0,KEITH VALLEY RD,keep,Virginia,Charlottesville,1600 KEITH VALLEY RD,"1600 KEITH VALLEY RD, CHARLOTTESVILLE, VA"
200.0,E JEFFERSON ST,keep,Virginia,Charlottesville,200 E JEFFERSON ST,"200 E JEFFERSON ST, CHARLOTTESVILLE, VA"
700.0,GRAVES ST,keep,Virginia,Charlottesville,700 GRAVES ST,"700 GRAVES ST, CHARLOTTESVILLE, VA"
1500.0,"CARLTON AVE, 42",keep,Virginia,Charlottesville,1500 CARLTON AVE,"1500 CARLTON AVE, CHARLOTTESVILLE, VA"
1300.0,"CARLTON AVE, 403",keep,Virginia,Charlottesville,1300 CARLTON AVE,"1300 CARLTON AVE, CHARLOTTESVILLE, VA"
400.0,"11TH ST NE, C-20",keep,Virginia,Charlottesville,400 11TH ST NE,"400 11TH ST NE, CHARLOTTESVILLE, VA"
500.0,2ND ST NE,keep,Virginia,Charlottesville,500 2ND ST NE,"500 2ND ST NE, CHARLOTTESVILLE, VA"
600.0,DAVIS AVE,keep,Virginia,Charlottesville,600 DAVIS AVE,"600 DAVIS AVE, CHARLOTTESVILLE, VA"
400.0,ELLIOTT AVE,keep,Virginia,Charlottesville,400 ELLIOTT AVE,"400 ELLIOTT AVE, CHARLOTTESVILLE, VA"
nan,MONTICELLO AVE / 2ND ST SE,drop,Virginia,Charlottesville,MONTICELLO AVE / 2ND ST SE,"MONTICELLO AVE / 2ND ST SE, CHARLOTTESVILLE, VA"
300.0,"13TH ST NW, 25",keep,Virginia,Charlottesville,300 13TH ST NW,"300 13TH ST NW, CHARLOTTESVILLE, VA"
400.0,"11TH ST NE, C-14",keep,Virginia,Charlottesville,400 11TH ST NE,"400 11TH ST NE, CHARLOTTESVILLE, VA"
2200.0,WAYNE AVE,keep,Virginia,Charlottesville,2200 WAYNE AVE,"2200 WAYNE AVE, CHARLOTTESVILLE, VA"
1000.0,"1ST ST S, 201",keep,Virginia,Charlottesville,1000 1ST ST S,"1000 1ST ST S, CHARLOTTESVILLE, VA"
100.0,"RIDGE ST, 204",keep,Virginia,Charlottesville,100 RIDGE ST,"100 RIDGE ST, CHARLOTTESVILLE, VA"
1400.0,"BURGESS LN, A",keep,Virginia,Charlottesville,1400 BURGESS LN,"1400 BURGESS LN, CHARLOTTESVILLE, VA"
1300.0,"BELLEVIEW AVE, 1",keep,Virginia,Charlottesville,1300 BELLEVIEW AVE,"1300 BELLEVIEW AVE, CHARLOTTESVILLE, VA"
200.0,"SHAMROCK RD, A",keep,Virginia,Charlottesville,200 SHAMROCK RD,"200 SHAMROCK RD, CHARLOTTESVILLE, VA"
2200.0,NORTH BERKSHIRE RD,keep,Virginia,Charlottesville,2200 NORTH BERKSHIRE RD,"2200 NORTH BERKSHIRE RD, CHARLOTTESVILLE, VA"
1000.0,"1ST ST S, 103",keep,Virginia,Charlottesville,1000 1ST ST S,"1000 1ST ST S, CHARLOTTESVILLE, VA"
1200.0,AUGUSTA ST,keep,Virginia,Charlottesville,1200 AUGUSTA ST,"1200 AUGUSTA ST, CHARLOTTESVILLE, VA"
2000.0,"HOLIDAY DR, 355",keep,Virginia,Charlottesville,2000 HOLIDAY DR,"2000 HOLIDAY DR, CHARLOTTESVILLE, VA"
nan,MEADE AVE / LITTLE HIGH ST,drop,Virginia,Charlottesville,MEADE AVE / LITTLE HIGH ST,"MEADE AVE / LITTLE HIGH ST, CHARLOTTESVILLE, VA"
1100.0,"PRESTON AVE, 6C",keep,Virginia,Charlottesville,1100 PRESTON AVE,"1100 PRESTON AVE, CHARLOTTESVILLE, VA"
200.0,ELLIOTT AVE,keep,Virginia,Charlottesville,200 ELLIOTT AVE,"200 ELLIOTT AVE, CHARLOTTESVILLE, VA"
nan,W SOUTH ST / 2ND ST SW,drop,Virginia,Charlottesville,W SOUTH ST / 2ND ST SW,"W SOUTH ST / 2ND ST SW, CHARLOTTESVILLE, VA"
800.0,BLENHEIM AVE,keep,Virginia,Charlottesville,800 BLENHEIM AVE,"800 BLENHEIM AVE, CHARLOTTESVILLE, VA"
400.0,MONTICELLO RD,keep,Virginia,Charlottesville,400 MONTICELLO RD,"400 MONTICELLO RD, CHARLOTTESVILLE, VA"
1600.0,"EMMET ST N, 119",keep,Virginia,Charlottesville,1600 EMMET ST N,"1600 EMMET ST N, CHARLOTTESVILLE, VA"
900.0,"RIVER RD, 306",keep,Virginia,Charlottesville,900 RIVER RD,"900 RIVER RD, CHARLOTTESVILLE, VA"
2000.0,"HOLIDAY DR, 357",keep,Virginia,Charlottesville,2000 HOLIDAY DR,"2000 HOLIDAY DR, CHARLOTTESVILLE, VA"
nan,WERTLAND ST / 13TH ST NW,drop,Virginia,Charlottesville,WERTLAND ST / 13TH ST NW,"WERTLAND ST / 13TH ST NW, CHARLOTTESVILLE, VA"
1800.0,BLUE RIDGE RD,keep,Virginia,Charlottesville,1800 BLUE RIDGE RD,"1800 BLUE RIDGE RD, CHARLOTTESVILLE, VA"
1600.0,AMHERST ST,keep,Virginia,Charlottesville,1600 AMHERST ST,"1600 AMHERST ST, CHARLOTTESVILLE, VA"
nan,PRESTON AVE @ GRADY AVE,intersection,Virginia,Charlottesville,PRESTON AVE @ GRADY AVE,"PRESTON AVE @ GRADY AVE, CHARLOTTESVILLE, VA"
1100.0,AVON ST,keep,Virginia,Charlottesville,1100 AVON ST,"1100 AVON ST, CHARLOTTESVILLE, VA"
400.0,"VALLEY RD, B",keep,Virginia,Charlottesville,400 VALLEY RD,"400 VALLEY RD, CHARLOTTESVILLE, VA"
100.0,GOODMAN ST,keep,Virginia,Charlottesville,100 GOODMAN ST,"100 GOODMAN ST, CHARLOTTESVILLE, VA"
900.0,MORTON LN,keep,Virginia,Charlottesville,900 MORTON LN,"900 MORTON LN, CHARLOTTESVILLE, VA"
nan,EMMET ST N @ HYDRAULIC RD,intersection,Virginia,Charlottesville,EMMET ST N @ HYDRAULIC RD,"EMMET ST N @ HYDRAULIC RD, CHARLOTTESVILLE, VA"
1100.0,"EMMET ST N, M25",keep,Virginia,Charlottesville,1100 EMMET ST N,"1100 EMMET ST N, CHARLOTTESVILLE, VA"
100.0,W SOUTH ST,keep,Virginia,Charlottesville,100 W SOUTH ST,"100 W SOUTH ST, CHARLOTTESVILLE, VA"
1000.0,"E JEFFERSON ST, 204",keep,Virginia,Charlottesville,1000 E JEFFERSON ST,"1000 E JEFFERSON ST, CHARLOTTESVILLE, VA"
300.0,"15TH ST NW, 420",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
300.0,PARKWAY ST,keep,Virginia,Charlottesville,300 PARKWAY ST,"300 PARKWAY ST, CHARLOTTESVILLE, VA"
1100.0,"E MARKET ST, 22B",keep,Virginia,Charlottesville,1100 E MARKET ST,"1100 E MARKET ST, CHARLOTTESVILLE, VA"
1300.0,JOHN ST,keep,Virginia,Charlottesville,1300 JOHN ST,"1300 JOHN ST, CHARLOTTESVILLE, VA"
500.0,"1ST ST S, 311",keep,Virginia,Charlottesville,500 1ST ST S,"500 1ST ST S, CHARLOTTESVILLE, VA"
1300.0,"CARLTON AVE, 409",keep,Virginia,Charlottesville,1300 CARLTON AVE,"1300 CARLTON AVE, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 85B",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
100.0,E WATER ST,keep,Virginia,Charlottesville,100 E WATER ST,"100 E WATER ST, CHARLOTTESVILLE, VA"
200.0,MONTICELLO AVE,keep,Virginia,Charlottesville,200 MONTICELLO AVE,"200 MONTICELLO AVE, CHARLOTTESVILLE, VA"
500.0,"RIDGE ST, 5",keep,Virginia,Charlottesville,500 RIDGE ST,"500 RIDGE ST, CHARLOTTESVILLE, VA"
1200.0,"WERTLAND ST, 210",keep,Virginia,Charlottesville,1200 WERTLAND ST,"1200 WERTLAND ST, CHARLOTTESVILLE, VA"
1000.0,CALHOUN ST,keep,Virginia,Charlottesville,1000 CALHOUN ST,"1000 CALHOUN ST, CHARLOTTESVILLE, VA"
1000.0,"E MARKET ST, 2",keep,Virginia,Charlottesville,1000 E MARKET ST,"1000 E MARKET ST, CHARLOTTESVILLE, VA"
nan,HYDRAULIC RD / TURTLE CREEK RD,drop,Virginia,Charlottesville,HYDRAULIC RD / TURTLE CREEK RD,"HYDRAULIC RD / TURTLE CREEK RD, CHARLOTTESVILLE, VA"
1100.0,FOXVALE LN,keep,Virginia,Charlottesville,1100 FOXVALE LN,"1100 FOXVALE LN, CHARLOTTESVILLE, VA"
700.0,"MADISON AVE, A",keep,Virginia,Charlottesville,700 MADISON AVE,"700 MADISON AVE, CHARLOTTESVILLE, VA"
700.0,SHAMROCK RD,keep,Virginia,Charlottesville,700 SHAMROCK RD,"700 SHAMROCK RD, CHARLOTTESVILLE, VA"
300.0,"15TH ST NW, 3024",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
nan,HYDRAULIC RD @ 250,intersection,Virginia,Charlottesville,HYDRAULIC RD @ 250,"HYDRAULIC RD @ 250, CHARLOTTESVILLE, VA"
nan,PARK ST @ 250 BYPASS,intersection,Virginia,Charlottesville,PARK ST @ 250 BYPASS,"PARK ST @ 250 BYPASS, CHARLOTTESVILLE, VA"
700.0,"WEST ST, A",keep,Virginia,Charlottesville,700 WEST ST,"700 WEST ST, CHARLOTTESVILLE, VA"
